IDCLIENTE;EVOLUCION_LCR;DIAS_MORA;COMPORT_INTERNO;ACTIVIDAD;EST_CIVIL;EDAD;RENTA;SEXO;TIPO_VIVIENDA;Salario_Anual;Monto_inicial;
1741;Aumenta Cupo;12;Buen Cliente;Dependiente;Soltero;32;3059;M;Arrienda; $324.254 ; $32.425 ;
1742;Disminuye Cupo;24;Buen Cliente;Dependiente;Casado;51;2996;F;Propia; $149.800 ; $14.980 ;
1743;Aumenta Cupo;30;Buen Cliente;Dependiente;Soltero;33;7596;M;Propia; $805.176 ; $80.518 ;
1744;Aumenta Cupo;30;Buen Cliente;Dependiente;Soltero;32;4811;F;Arrienda; $509.966 ; $50.997 ;
1745;Aumenta Cupo;6;Buen Cliente;Dependiente;Soltero;29;1766;F;Propia; $187.196 ; $18.720 ;
1746;Mantiene Cupo;24;Buen Cliente;Dependiente;Casado;29;2760;M;Propia; $138.000 ; $13.800 ;
1747;Aumenta Cupo;24;Buen Cliente;Dependiente;Soltero;36;5507;M;Propia; $583.742 ; $58.374 ;
1748;Mantiene Cupo;9;Buen Cliente;Dependiente;Soltero;37;1199;F;Arrienda; $127.094 ; $12.709 ;
1749;Mantiene Cupo;24;Buen Cliente;Dependiente;Casado;37;2892;M;Arrienda; $144.600 ; $14.460 ;
1750;Mantiene Cupo;36;Buen Cliente;Independiente;Casado;35;2862;M;Propia; $143.100 ; $28.620 ;
1751;Disminuye Cupo;9;Buen Cliente;Independiente;Soltero;32;654;M;Propia; $69.324 ; $13.865 ;
1752;Mantiene Cupo;9;Buen Cliente;Dependiente;Soltero;32;1136;M;Propia; $120.416 ; $12.042 ;
1753;Mantiene Cupo;24;Buen Cliente;Dependiente;Casado;32;4113;F;Arrienda; $205.650 ; $20.565 ;
1754;Mantiene Cupo;6;Buen Cliente;Independiente;Casado;57;14555;M;Propia; $727.750 ; $145.550 ;
1755;Disminuye Cupo;15;Mal Cliente;Independiente;Soltero;33;950;M;Propia; $100.700 ; $20.140 ;
1756;Disminuye Cupo;24;Buen Cliente;Independiente;Casado;34;1199;M;Propia; $59.950 ; $11.990 ;
1757;Disminuye Cupo;12;Mal Cliente;Independiente;Soltero;24;1082;M;Propia; $114.692 ; $22.938 ;
1758;Mantiene Cupo;30;Buen Cliente;Independiente;Soltero;36;2150;F;Arrienda; $227.900 ; $45.580 ;
1759;Mantiene Cupo;36;Buen Cliente;Independiente;Casado;45;2820;M;Arrienda; $141.000 ; $28.200 ;
1760;Mantiene Cupo;49;Buen Cliente;Dependiente;Soltero;39;3060;M;Propia; $324.360 ; $32.436 ;
1761;Disminuye Cupo;18;Buen Cliente;Dependiente;Casado;43;2600;M;Propia; $130.000 ; $13.000 ;
1762;Aumenta Cupo;21;Mal Cliente;Independiente;Casado;36;5003;F;Arrienda; $250.150 ; $50.030 ;
1763;Mantiene Cupo;60;Buen Cliente;Dependiente;Casado;34;6288;M;Propia; $314.400 ; $31.440 ;
1764;Aumenta Cupo;24;Buen Cliente;Independiente;Casado;48;2538;M;Propia; $126.900 ; $25.380 ;
1765;Aumenta Cupo;9;Buen Cliente;Dependiente;Soltero;33;1478;M;Propia; $156.668 ; $15.667 ;
1766;Mantiene Cupo;39;Buen Cliente;Dependiente;Casado;55;4933;M;Propia; $246.650 ; $24.665 ;
1767;Aumenta Cupo;18;Buen Cliente;Independiente;Casado;38;1530;M;Propia; $76.500 ; $15.300 ;
1768;Mantiene Cupo;9;Mal Cliente;Independiente;Soltero;29;1437;M;Propia; $152.322 ; $30.464 ;
1769;Disminuye Cupo;15;Buen Cliente;Dependiente;Casado;44;1275;F;Arrienda; $63.750 ; $6.375 ;
1770;Disminuye Cupo;24;Buen Cliente;Dependiente;Soltero;34;1823;M;Propia; $193.238 ; $19.324 ;
1771;Disminuye Cupo;9;Buen Cliente;Independiente;Soltero;29;1422;M;Propia; $150.732 ; $30.146 ;
1772;Disminuye Cupo;18;Buen Cliente;Dependiente;Casado;29;1217;F;Propia; $60.850 ; $6.085 ;
1773;Disminuye Cupo;63;Buen Cliente;Independiente;Casado;42;9271;M;Propia; $463.550 ; $92.710 ;
1774;Disminuye Cupo;61;Buen Cliente;Independiente;Casado;50;2145;M;Propia; $107.250 ; $21.450 ;
1775;Disminuye Cupo;55;Buen Cliente;Independiente;Casado;32;1842;F;Arrienda; $92.100 ; $18.420 ;
1776;Mantiene Cupo;18;Buen Cliente;Dependiente;Soltero;31;4297;M;Arrienda; $455.482 ; $45.548 ;
1777;Disminuye Cupo;6;Buen Cliente;Dependiente;Casado;59;3384;M;Arrienda; $169.200 ; $16.920 ;
1778;Mantiene Cupo;18;Buen Cliente;Dependiente;Soltero;31;1245;F;Propia; $131.970 ; $13.197 ;
1779;Aumenta Cupo;15;Buen Cliente;Dependiente;Soltero;30;4623;M;Propia; $490.038 ; $49.004 ;
1780;Mantiene Cupo;30;Buen Cliente;Dependiente;Casado;39;8386;M;Propia; $419.300 ; $41.930 ;
1781;Disminuye Cupo;24;Mal Cliente;Dependiente;Soltero;26;1024;F;Propia; $108.544 ; $10.854 ;
1782;Mantiene Cupo;36;Buen Cliente;Independiente;Casado;50;14318;M;Propia; $715.900 ; $143.180 ;
1783;Mantiene Cupo;6;Mal Cliente;Dependiente;Casado;24;433;F;Arrienda; $21.650 ; $2.165 ;
1784;Disminuye Cupo;12;Mal Cliente;Dependiente;Soltero;33;2149;M;Arrienda; $227.794 ; $22.779 ;
1785;Aumenta Cupo;24;Buen Cliente;Dependiente;Soltero;32;2397;M;Propia; $254.082 ; $25.408 ;
1786;Mantiene Cupo;6;Mal Cliente;Independiente;Soltero;25;931;F;Arrienda; $98.686 ; $19.737 ;
1787;Mantiene Cupo;15;Buen Cliente;Dependiente;Casado;36;1512;F;Propia; $75.600 ; $7.560 ;
1788;Mantiene Cupo;24;Mal Cliente;Independiente;Soltero;31;4241;M;Propia; $449.546 ; $89.909 ;
1789;Mantiene Cupo;24;Buen Cliente;Dependiente;Casado;37;4736;F;Arrienda; $236.800 ; $23.680 ;
1790;Mantiene Cupo;15;Mal Cliente;Independiente;Casado;40;1778;F;Arrienda; $88.900 ; $17.780 ;
1791;Mantiene Cupo;15;Buen Cliente;Dependiente;Casado;44;2327;F;Arrienda; $116.350 ; $11.635 ;
1792;Disminuye Cupo;24;Mal Cliente;Dependiente;Soltero;32;6872;M;Arrienda; $728.432 ; $72.843 ;
1793;Disminuye Cupo;12;Buen Cliente;Dependiente;Soltero;35;795;F;Arrienda; $84.270 ; $8.427 ;
1794;Mantiene Cupo;30;Buen Cliente;Independiente;Soltero;29;1908;M;Propia; $202.248 ; $40.450 ;
1795;Mantiene Cupo;36;Mal Cliente;Independiente;Soltero;30;1953;M;Propia; $207.018 ; $41.404 ;
1796;Mantiene Cupo;18;Buen Cliente;Dependiente;Casado;38;2864;M;Propia; $143.200 ; $14.320 ;
1797;Mantiene Cupo;21;Buen Cliente;Dependiente;Soltero;31;2319;M;Arrienda; $245.814 ; $24.581 ;
1798;Disminuye Cupo;24;Buen Cliente;Independiente;Soltero;38;915;F;Arrienda; $96.990 ; $19.398 ;
1799;Mantiene Cupo;24;Buen Cliente;Independiente;Soltero;42;947;M;Propia; $100.382 ; $20.076 ;
1800;Disminuye Cupo;24;Buen Cliente;Independiente;Casado;38;1381;F;Arrienda; $69.050 ; $13.810 ;
1801;Disminuye Cupo;24;Buen Cliente;Independiente;Casado;28;1285;F;Arrienda; $64.250 ; $12.850 ;
1802;Disminuye Cupo;24;Buen Cliente;Independiente;Soltero;28;1371;F;Arrienda; $145.326 ; $29.065 ;
1803;Mantiene Cupo;18;Buen Cliente;Independiente;Soltero;28;1042;F;Arrienda; $110.452 ; $22.090 ;
1804;Disminuye Cupo;12;Buen Cliente;Independiente;Soltero;38;900;F;Propia; $95.400 ; $19.080 ;
1805;Disminuye Cupo;24;Buen Cliente;Independiente;Soltero;27;1207;F;Arrienda; $127.942 ; $25.588 ;
1806;Mantiene Cupo;18;Mal Cliente;Independiente;Soltero;31;2278;F;Arrienda; $241.468 ; $48.294 ;
1807;Disminuye Cupo;60;Buen Cliente;Independiente;Casado;46;6836;M;Propia; $341.800 ; $68.360 ;
1808;Disminuye Cupo;24;Buen Cliente;Dependiente;Casado;58;3345;M;Propia; $167.250 ; $16.725 ;
1809;Disminuye Cupo;6;Mal Cliente;Dependiente;Casado;30;1198;F;Arrienda; $59.900 ; $5.990 ;
1810;Mantiene Cupo;48;Buen Cliente;Independiente;Casado;56;15672;M;Propia; $783.600 ; $156.720 ;
1811;Disminuye Cupo;60;Buen Cliente;Independiente;Soltero;52;7297;M;Propia; $773.482 ; $154.696 ;
1812;Aumenta Cupo;18;Buen Cliente;Dependiente;Soltero;31;1943;F;Arrienda; $205.958 ; $20.596 ;
1813;Disminuye Cupo;18;Buen Cliente;Dependiente;Casado;38;3190;F;Arrienda; $159.500 ; $15.950 ;
1814;Mantiene Cupo;9;Mal Cliente;Dependiente;Casado;30;5129;F;Arrienda; $256.450 ; $25.645 ;
1815;Aumenta Cupo;18;Buen Cliente;Dependiente;Casado;41;1808;F;Arrienda; $90.400 ; $9.040 ;
1816;Mantiene Cupo;10;Buen Cliente;Independiente;Casado;28;1240;F;Arrienda; $62.000 ; $12.400 ;
1817;Disminuye Cupo;12;Buen Cliente;Independiente;Soltero;27;759;M;Propia; $80.454 ; $16.091 ;
1818;Mantiene Cupo;8;Buen Cliente;Dependiente;Casado;38;1237;F;Arrienda; $61.850 ; $6.185 ;
1819;Aumenta Cupo;9;Buen Cliente;Dependiente;Soltero;30;1980;F;Arrienda; $209.880 ; $20.988 ;
1820;Mantiene Cupo;48;Buen Cliente;Dependiente;Casado;47;10961;M;Propia; $548.050 ; $54.805 ;
1821;Disminuye Cupo;36;Buen Cliente;Dependiente;Casado;56;9887;M;Propia; $494.350 ; $49.435 ;
1822;Disminuye Cupo;24;Buen Cliente;Dependiente;Soltero;33;1938;M;Arrienda; $205.428 ; $20.543 ;
1823;Disminuye Cupo;21;Buen Cliente;Dependiente;Casado;33;1835;F;Arrienda; $91.750 ; $9.175 ;
1824;Disminuye Cupo;24;Buen Cliente;Dependiente;Soltero;45;1659;F;Arrienda; $175.854 ; $17.585 ;
1825;Mantiene Cupo;6;Buen Cliente;Independiente;Casado;35;1209;M;Propia; $60.450 ; $12.090 ;
1826;Mantiene Cupo;48;Mal Cliente;Independiente;Casado;58;3844;M;Propia; $192.200 ; $38.440 ;
1827;Disminuye Cupo;12;Buen Cliente;Independiente;Casado;50;4843;M;Propia; $242.150 ; $48.430 ;
1828;Mantiene Cupo;12;Buen Cliente;Dependiente;Casado;40;639;M;Propia; $31.950 ; $3.195 ;
1829;Mantiene Cupo;55;Buen Cliente;Dependiente;Casado;62;5951;F;Arrienda; $297.550 ; $29.755 ;
1830;Mantiene Cupo;36;Mal Cliente;Dependiente;Casado;36;3804;F;Arrienda; $190.200 ; $19.020 ;
1831;Aumenta Cupo;36;Buen Cliente;Dependiente;Soltero;31;4463;M;Propia; $473.078 ; $47.308 ;
1832;Aumenta Cupo;36;Buen Cliente;Independiente;Soltero;36;7980;M;Propia; $845.880 ; $169.176 ;
1833;Mantiene Cupo;61;Buen Cliente;Dependiente;Casado;50;4210;M;Propia; $210.500 ; $21.050 ;
1834;Aumenta Cupo;6;Buen Cliente;Dependiente;Casado;34;4611;F;Arrienda; $230.550 ; $23.055 ;
1835;Mantiene Cupo;24;Buen Cliente;Dependiente;Soltero;45;11560;F;Arrienda; $1.225.360 ; $122.536 ;
1836;Aumenta Cupo;18;Mal Cliente;Independiente;Casado;29;4165;M;Propia; $208.250 ; $41.650 ;
1837;Mantiene Cupo;24;Buen Cliente;Dependiente;Casado;48;4057;M;Arrienda; $202.850 ; $20.285 ;
1838;Aumenta Cupo;18;Mal Cliente;Independiente;Soltero;37;6458;M;Propia; $684.548 ; $136.910 ;
1839;Aumenta Cupo;12;Buen Cliente;Independiente;Casado;41;1386;F;Arrienda; $69.300 ; $13.860 ;
1840;Disminuye Cupo;36;Buen Cliente;Dependiente;Casado;44;1977;M;Propia; $98.850 ; $9.885 ;
1841;Mantiene Cupo;18;Buen Cliente;Dependiente;Casado;42;1928;M;Propia; $96.400 ; $9.640 ;
1842;Aumenta Cupo;12;Buen Cliente;Dependiente;Soltero;34;1123;F;Arrienda; $119.038 ; $11.904 ;
1843;Mantiene Cupo;24;Buen Cliente;Independiente;Soltero;48;11328;M;Propia; $1.200.768 ; $240.154 ;
1844;Mantiene Cupo;24;Buen Cliente;Independiente;Casado;42;11938;M;Propia; $596.900 ; $119.380 ;
1845;Mantiene Cupo;27;Buen Cliente;Dependiente;Casado;36;2520;M;Propia; $126.000 ; $12.600 ;
1846;Mantiene Cupo;61;Buen Cliente;Dependiente;Casado;29;1919;M;Propia; $95.950 ; $9.595 ;
1847;Mantiene Cupo;60;Mal Cliente;Independiente;Casado;47;14782;F;Arrienda; $739.100 ; $147.820 ;
1848;Mantiene Cupo;36;Buen Cliente;Dependiente;Soltero;37;2671;F;Arrienda; $283.126 ; $28.313 ;
1849;Mantiene Cupo;36;Buen Cliente;Dependiente;Casado;46;12612;M;Propia; $630.600 ; $63.060 ;
1850;Mantiene Cupo;0;Buen Cliente;Dependiente;Casado;52;3031;M;Propia; $151.550 ; $15.155 ;
1851;Disminuye Cupo;12;Mal Cliente;Dependiente;Casado;20;626;F;Arrienda; $31.300 ; $3.130 ;
1852;Mantiene Cupo;24;Buen Cliente;Independiente;Soltero;36;1935;M;Arrienda; $205.110 ; $41.022 ;
1853;Mantiene Cupo;24;Buen Cliente;Independiente;Casado;37;1344;M;Propia; $67.200 ; $13.440 ;
1854;Aumenta Cupo;18;Buen Cliente;Dependiente;Casado;39;1533;F;Propia; $76.650 ; $7.665 ;
1855;Disminuye Cupo;46;Buen Cliente;Independiente;Casado;45;3931;M;Propia; $196.550 ; $39.310 ;
1856;Disminuye Cupo;24;Mal Cliente;Dependiente;Casado;31;3349;M;Propia; $167.450 ; $16.745 ;
1857;Disminuye Cupo;36;Buen Cliente;Dependiente;Soltero;33;2302;M;Arrienda; $244.012 ; $24.401 ;
1858;Disminuye Cupo;42;Buen Cliente;Dependiente;Casado;38;3965;M;Propia; $198.250 ; $19.825 ;
1859;Disminuye Cupo;12;Buen Cliente;Dependiente;Soltero;42;727;F;Propia; $77.062 ; $7.706 ;
1860;Aumenta Cupo;45;Buen Cliente;Independiente;Casado;38;3914;M;Arrienda; $195.700 ; $39.140 ;
1861;Disminuye Cupo;47;Buen Cliente;Independiente;Casado;46;4308;F;Arrienda; $215.400 ; $43.080 ;
1862;Mantiene Cupo;12;Buen Cliente;Dependiente;Casado;31;1534;F;Propia; $76.700 ; $7.670 ;
1863;Aumenta Cupo;18;Buen Cliente;Independiente;Casado;34;2775;M;Propia; $138.750 ; $27.750 ;
1864;Disminuye Cupo;40;Buen Cliente;Dependiente;Soltero;34;5998;M;Propia; $635.788 ; $63.579 ;
1865;Mantiene Cupo;15;Buen Cliente;Dependiente;Casado;32;1271;M;Propia; $63.550 ; $6.355 ;
1866;Mantiene Cupo;12;Buen Cliente;Independiente;Casado;36;1295;F;Arrienda; $64.750 ; $12.950 ;
1867;Mantiene Cupo;36;Buen Cliente;Dependiente;Soltero;42;9398;F;Propia; $996.188 ; $99.619 ;
1868;Mantiene Cupo;12;Buen Cliente;Dependiente;Casado;28;951;F;Arrienda; $47.550 ; $4.755 ;
1869;Mantiene Cupo;24;Buen Cliente;Independiente;Casado;38;1355;F;Arrienda; $67.750 ; $13.550 ;
1870;Disminuye Cupo;48;Buen Cliente;Dependiente;Casado;34;3051;M;Propia; $152.550 ; $15.255 ;
1871;Aumenta Cupo;36;Buen Cliente;Independiente;Casado;59;7855;F;Arrienda; $392.750 ; $78.550 ;
1872;Aumenta Cupo;18;Buen Cliente;Dependiente;Casado;28;433;F;Arrienda; $21.650 ; $2.165 ;
1873;Aumenta Cupo;36;Buen Cliente;Independiente;Casado;46;9572;M;Arrienda; $478.600 ; $95.720 ;
1874;Mantiene Cupo;24;Mal Cliente;Dependiente;Soltero;55;1837;F;Arrienda; $194.722 ; $19.472 ;
1875;Mantiene Cupo;51;Buen Cliente;Independiente;Casado;52;4249;F;Propia; $212.450 ; $42.490 ;
1876;Mantiene Cupo;30;Buen Cliente;Independiente;Soltero;32;5234;F;Propia; $554.804 ; $110.961 ;
1877;Disminuye Cupo;48;Buen Cliente;Dependiente;Casado;60;6758;F;Arrienda; $337.900 ; $33.790 ;
1878;Disminuye Cupo;9;Buen Cliente;Dependiente;Casado;39;1366;F;Arrienda; $68.300 ; $6.830 ;
1879;Disminuye Cupo;24;Mal Cliente;Independiente;Soltero;32;1358;M;Propia; $143.948 ; $28.790 ;
1880;Disminuye Cupo;18;Buen Cliente;Dependiente;Soltero;28;2473;M;Propia; $262.138 ; $26.214 ;
1881;Mantiene Cupo;9;Mal Cliente;Dependiente;Casado;30;1337;M;Propia; $66.850 ; $6.685 ;
1882;Disminuye Cupo;46;Buen Cliente;Independiente;Casado;38;7763;M;Propia; $388.150 ; $77.630 ;
1883;Mantiene Cupo;15;Mal Cliente;Independiente;Casado;34;1264;F;Propia; $63.200 ; $12.640 ;
1884;Mantiene Cupo;15;Buen Cliente;Independiente;Soltero;28;2631;F;Arrienda; $278.886 ; $55.777 ;
1885;Mantiene Cupo;45;Buen Cliente;Independiente;Casado;36;6560;M;Propia; $328.000 ; $65.600 ;
1886;Disminuye Cupo;24;Buen Cliente;Independiente;Soltero;30;3123;F;Arrienda; $331.038 ; $66.208 ;
1887;Disminuye Cupo;36;Buen Cliente;Dependiente;Casado;38;8065;F;Arrienda; $403.250 ; $40.325 ;
1888;Disminuye Cupo;24;Buen Cliente;Dependiente;Casado;34;2439;F;Arrienda; $121.950 ; $12.195 ;
1889;Mantiene Cupo;36;Buen Cliente;Dependiente;Soltero;39;9034;M;Propia; $957.604 ; $95.760 ;
1890;Mantiene Cupo;60;Buen Cliente;Independiente;Soltero;49;14027;F;Propia; $1.486.862 ; $297.372 ;
1891;Disminuye Cupo;36;Buen Cliente;Dependiente;Casado;46;9629;M;Propia; $481.450 ; $48.145 ;
1892;Mantiene Cupo;12;Buen Cliente;Dependiente;Soltero;33;1484;F;Propia; $157.304 ; $15.730 ;
1893;Disminuye Cupo;18;Buen Cliente;Dependiente;Casado;33;1131;F;Arrienda; $56.550 ; $5.655 ;
1894;Mantiene Cupo;24;Buen Cliente;Dependiente;Soltero;32;2064;F;Arrienda; $218.784 ; $21.878 ;
1895;Mantiene Cupo;18;Buen Cliente;Dependiente;Soltero;46;12976;F;Arrienda; $1.375.456 ; $137.546 ;
1896;Aumenta Cupo;21;Buen Cliente;Independiente;Casado;36;2580;M;Propia; $129.000 ; $25.800 ;
1897;Aumenta Cupo;27;Buen Cliente;Independiente;Soltero;29;2570;F;Arrienda; $272.420 ; $54.484 ;
1898;Mantiene Cupo;27;Buen Cliente;Independiente;Soltero;28;3915;M;Propia; $414.990 ; $82.998 ;
1899;Aumenta Cupo;10;Buen Cliente;Independiente;Soltero;29;1309;M;Propia; $138.754 ; $27.751 ;
1900;Disminuye Cupo;24;Buen Cliente;Independiente;Soltero;30;4817;M;Propia; $510.602 ; $102.120 ;
1901;Disminuye Cupo;12;Buen Cliente;Independiente;Soltero;31;2579;M;Propia; $273.374 ; $54.675 ;
1902;Mantiene Cupo;36;Buen Cliente;Independiente;Soltero;33;2225;M;Propia; $235.850 ; $47.170 ;
1903;Disminuye Cupo;18;Buen Cliente;Dependiente;Soltero;33;4153;M;Propia; $440.218 ; $44.022 ;
1904;Disminuye Cupo;18;Mal Cliente;Dependiente;Casado;36;3114;F;Arrienda; $155.700 ; $15.570 ;
1905;Disminuye Cupo;18;Buen Cliente;Dependiente;Casado;44;2124;F;Arrienda; $106.200 ; $10.620 ;
1906;Disminuye Cupo;18;Mal Cliente;Dependiente;Casado;37;1553;M;Propia; $77.650 ; $7.765 ;
1907;Disminuye Cupo;30;Buen Cliente;Dependiente;Casado;36;2406;F;Arrienda; $120.300 ; $12.030 ;
1908;Disminuye Cupo;24;Buen Cliente;Independiente;Casado;29;1333;M;Propia; $66.650 ; $13.330 ;
1909;Disminuye Cupo;61;Mal Cliente;Dependiente;Casado;56;7119;M;Propia; $355.950 ; $35.595 ;
1910;Disminuye Cupo;24;Buen Cliente;Independiente;Casado;29;4870;M;Propia; $243.500 ; $48.700 ;
1911;Disminuye Cupo;12;Buen Cliente;Independiente;Soltero;36;691;M;Propia; $73.246 ; $14.649 ;
1912;Disminuye Cupo;42;Buen Cliente;Dependiente;Casado;55;4370;M;Propia; $218.500 ; $21.850 ;
1913;Disminuye Cupo;36;Mal Cliente;Dependiente;Casado;46;2746;M;Propia; $137.300 ; $13.730 ;
1914;Disminuye Cupo;24;Mal Cliente;Dependiente;Casado;51;4110;M;Propia; $205.500 ; $20.550 ;
1915;Disminuye Cupo;18;Buen Cliente;Dependiente;Soltero;30;2462;M;Propia; $260.972 ; $26.097 ;
1916;Disminuye Cupo;12;Buen Cliente;Dependiente;Soltero;30;1282;F;Arrienda; $135.892 ; $13.589 ;
1917;Mantiene Cupo;12;Mal Cliente;Dependiente;Soltero;38;2969;F;Arrienda; $314.714 ; $31.471 ;
1918;Disminuye Cupo;48;Mal Cliente;Dependiente;Casado;44;4605;M;Propia; $230.250 ; $23.025 ;
1919;Disminuye Cupo;48;Buen Cliente;Dependiente;Casado;52;6331;M;Propia; $316.550 ; $31.655 ;
1920;Disminuye Cupo;24;Mal Cliente;Dependiente;Casado;35;3552;M;Propia; $177.600 ; $17.760 ;
1921;Disminuye Cupo;12;Mal Cliente;Independiente;Soltero;30;697;M;Propia; $73.882 ; $14.776 ;
1922;Disminuye Cupo;24;Buen Cliente;Independiente;Casado;38;1442;F;Arrienda; $72.100 ; $14.420 ;
1923;Disminuye Cupo;27;Mal Cliente;Independiente;Soltero;32;5293;M;Propia; $561.058 ; $112.212 ;
1924;Disminuye Cupo;21;Buen Cliente;Dependiente;Casado;31;3414;M;Propia; $170.700 ; $17.070 ;
1925;Disminuye Cupo;18;Buen Cliente;Dependiente;Casado;36;2039;F;Arrienda; $101.950 ; $10.195 ;
1926;Disminuye Cupo;24;Mal Cliente;Independiente;Casado;36;3161;M;Propia; $158.050 ; $31.610 ;
1927;Disminuye Cupo;12;Buen Cliente;Dependiente;Casado;43;902;F;Propia; $45.100 ; $4.510 ;
1928;Disminuye Cupo;45;Buen Cliente;Dependiente;Casado;48;10297;M;Propia; $514.850 ; $51.485 ;
1929;Mantiene Cupo;62;Mal Cliente;Independiente;Casado;58;14421;M;Propia; $721.050 ; $144.210 ;
1930;Mantiene Cupo;18;Buen Cliente;Independiente;Soltero;35;1056;M;Propia; $111.936 ; $22.387 ;
1931;Disminuye Cupo;12;Buen Cliente;Independiente;Soltero;36;1274;F;Arrienda; $135.044 ; $27.009 ;
1932;Mantiene Cupo;12;Buen Cliente;Independiente;Soltero;24;1223;M;Arrienda; $129.638 ; $25.928 ;
1933;Disminuye Cupo;12;Buen Cliente;Independiente;Soltero;27;1372;M;Arrienda; $145.432 ; $29.086 ;
1934;Disminuye Cupo;16;Buen Cliente;Independiente;Casado;35;2625;M;Propia; $131.250 ; $26.250 ;
1935;Disminuye Cupo;20;Buen Cliente;Independiente;Casado;34;2235;F;Propia; $111.750 ; $22.350 ;
1936;Mantiene Cupo;9;Buen Cliente;Dependiente;Soltero;28;959;F;Arrienda; $101.654 ; $10.165 ;
1937;Mantiene Cupo;18;Buen Cliente;Independiente;Soltero;37;884;M;Propia; $93.704 ; $18.741 ;
1938;Mantiene Cupo;24;Buen Cliente;Independiente;Casado;36;1246;M;Propia; $62.300 ; $12.460 ;
1939;Mantiene Cupo;36;Buen Cliente;Independiente;Casado;54;8086;M;Propia; $404.300 ; $80.860 ;
1940;Aumenta Cupo;55;Buen Cliente;Independiente;Casado;48;10127;M;Propia; $506.350 ; $101.270 ;
1941;Mantiene Cupo;12;Buen Cliente;Independiente;Soltero;23;888;M;Propia; $94.128 ; $18.826 ;
1942;Aumenta Cupo;12;Mal Cliente;Dependiente;Soltero;28;719;M;Propia; $76.214 ; $7.621 ;
1943;Mantiene Cupo;63;Buen Cliente;Independiente;Casado;42;12389;M;Propia; $619.450 ; $123.890 ;
1944;Disminuye Cupo;12;Buen Cliente;Dependiente;Soltero;32;709;M;Propia; $75.154 ; $7.515 ;
1945;Mantiene Cupo;15;Mal Cliente;Independiente;Soltero;33;6850;M;Propia; $726.100 ; $145.220 ;
1946;Aumenta Cupo;10;Buen Cliente;Dependiente;Soltero;30;2210;M;Propia; $234.260 ; $23.426 ;
1947;Aumenta Cupo;30;Mal Cliente;Dependiente;Soltero;38;7485;F;Arrienda; $793.410 ; $79.341 ;
1948;Disminuye Cupo;18;Mal Cliente;Independiente;Soltero;47;1442;M;Propia; $152.852 ; $30.570 ;
1949;Aumenta Cupo;12;Buen Cliente;Dependiente;Soltero;37;797;F;Arrienda; $84.482 ; $8.448 ;
1950;Mantiene Cupo;45;Buen Cliente;Dependiente;Casado;51;4746;M;Propia; $237.300 ; $23.730 ;
1951;Mantiene Cupo;12;Buen Cliente;Independiente;Casado;30;939;F;Propia; $46.950 ; $9.390 ;
1952;Mantiene Cupo;21;Mal Cliente;Independiente;Soltero;30;1188;F;Arrienda; $125.928 ; $25.186 ;
1953;Aumenta Cupo;60;Buen Cliente;Dependiente;Casado;47;11590;F;Arrienda; $579.500 ; $57.950 ;
1954;Mantiene Cupo;12;Mal Cliente;Independiente;Casado;24;609;F;Arrienda; $30.450 ; $6.090 ;
1955;Disminuye Cupo;18;Buen Cliente;Dependiente;Casado;30;1190;F;Arrienda; $59.500 ; $5.950 ;
1956;Mantiene Cupo;21;Buen Cliente;Independiente;Soltero;32;2767;M;Arrienda; $293.302 ; $58.660 ;
1957;Mantiene Cupo;30;Buen Cliente;Dependiente;Casado;49;3441;F;Arrienda; $172.050 ; $17.205 ;
1958;Mantiene Cupo;30;Mal Cliente;Independiente;Casado;37;4280;F;Arrienda; $214.000 ; $42.800 ;
1959;Mantiene Cupo;24;Buen Cliente;Dependiente;Soltero;31;3092;F;Propia; $327.752 ; $32.775 ;
1960;Aumenta Cupo;18;Buen Cliente;Independiente;Soltero;51;6761;M;Propia; $716.666 ; $143.333 ;
1961;Mantiene Cupo;12;Buen Cliente;Dependiente;Soltero;29;1331;M;Propia; $141.086 ; $14.109 ;
1962;Mantiene Cupo;47;Mal Cliente;Independiente;Casado;56;15945;M;Propia; $797.250 ; $159.450 ;
1963;Disminuye Cupo;24;Buen Cliente;Dependiente;Casado;36;3234;F;Arrienda; $161.700 ; $16.170 ;
1964;Mantiene Cupo;15;Buen Cliente;Dependiente;Soltero;28;802;M;Propia; $85.012 ; $8.501 ;
1965;Mantiene Cupo;48;Buen Cliente;Dependiente;Casado;46;9960;F;Arrienda; $498.000 ; $49.800 ;
1966;Aumenta Cupo;24;Buen Cliente;Independiente;Soltero;39;8648;M;Propia; $916.688 ; $183.338 ;
1967;Disminuye Cupo;18;Buen Cliente;Dependiente;Casado;47;1345;F;Propia; $67.250 ; $6.725 ;
1968;Disminuye Cupo;45;Buen Cliente;Dependiente;Casado;32;1845;M;Propia; $92.250 ; $9.225 ;
1969;Disminuye Cupo;21;Mal Cliente;Independiente;Soltero;39;1647;M;Propia; $174.582 ; $34.916 ;
1970;Aumenta Cupo;47;Buen Cliente;Independiente;Casado;45;4844;M;Propia; $242.200 ; $48.440 ;
1971;Mantiene Cupo;27;Mal Cliente;Independiente;Soltero;39;8318;F;Arrienda; $881.708 ; $176.342 ;
1972;Mantiene Cupo;18;Buen Cliente;Dependiente;Casado;35;2100;M;Propia; $105.000 ; $10.500 ;
